7.13000	0.99191
7.14000	0.99982
7.15000	0.99665
7.16000	0.98438
7.17000	0.97468
7.18000	0.97145
7.19000	0.95707
7.20000	0.91113
7.21000	0.85346
7.22000	0.85954
7.23000	0.90471
7.24000	0.91677
7.25000	0.88307
7.26000	0.84641
7.27000	0.87883
7.28000	0.93871
7.29000	0.96701
7.30000	0.97306
7.31000	0.97826
7.32000	0.99121
7.33000	0.99952
7.34000	0.99751
7.35000	0.98219
7.36000	0.95517
7.37000	0.94453
7.38000	0.95042
7.39000	0.93968
7.40000	0.89046
7.41000	0.83150
7.42000	0.84639
7.43000	0.90237
7.44000	0.92240
7.45000	0.89994
7.46000	0.87638
7.47000	0.90899
7.48000	0.95952
7.49000	0.98357
7.50000	0.99189
7.51000	0.99709
7.52000	0.99998
7.53000	0.99772
7.54000	0.98777
7.55000	0.95949
7.56000	0.91825
7.57000	0.91079
7.58000	0.92981
7.59000	0.92579
7.60000	0.87812
7.61000	0.82308
7.62000	0.84611
7.63000	0.90857
7.64000	0.93452
7.65000	0.92389
7.66000	0.91327
7.67000	0.94210
7.68000	0.97895
7.69000	0.99532
7.70000	0.99988
7.71000	0.99817
7.72000	0.99279
7.73000	0.98677
7.74000	0.97255
7.75000	0.93322
7.76000	0.88108
7.77000	0.88000
7.78000	0.91344
7.79000	0.91785
7.80000	0.87613
7.81000	0.82948
7.82000	0.85878
7.83000	0.92236
7.84000	0.95118
7.85000	0.95098
7.86000	0.95088
7.87000	0.97226
7.88000	0.99339
7.89000	0.99997
7.90000	0.99538
7.91000	0.98129
7.92000	0.97122
7.93000	0.96885
7.94000	0.95473
7.95000	0.90809
7.96000	0.84995
7.97000	0.85716
7.98000	0.90393
7.99000	0.91710
8.00000	0.88476
8.01000	0.84973
8.02000	0.88240
8.03000	0.94136
8.04000	0.96933
8.05000	0.97599
8.06000	0.98158
8.07000	0.99320
8.08000	0.99983
8.09000	0.99664
8.10000	0.97962
8.11000	0.95065
8.12000	0.94020
8.13000	0.94763
8.14000	0.93762
8.15000	0.88833
8.16000	0.82959
8.17000	0.84561
8.18000	0.90270
8.19000	0.92363
8.20000	0.90272
8.21000	0.88088
8.22000	0.91323
8.23000	0.96220
8.24000	0.98542
8.25000	0.99360
8.26000	0.99828
8.27000	0.99995
8.28000	0.99679
8.29000	0.98605
8.30000	0.95619
8.31000	0.91329
8.32000	0.90650
8.33000	0.92738
8.34000	0.92438
8.35000	0.87726
8.36000	0.82307
8.37000	0.84705
8.38000	0.90997
8.39000	0.93649
8.40000	0.92733
8.41000	0.91827
8.42000	0.94631
8.43000	0.98118
8.44000	0.99635
8.45000	1.00000
8.46000	0.99694
8.47000	0.99073
8.48000	0.98477
8.49000	0.97032
8.50000	0.92980
8.51000	0.87658
8.52000	0.87650
8.53000	0.91177
8.54000	0.91733
8.55000	0.87666
8.56000	0.83137
8.57000	0.86129
8.58000	0.92460
8.59000	0.95353
8.60000	0.95446
8.61000	0.95542
8.62000	0.97563
8.63000	0.99472
8.64000	0.99999
8.65000	0.99392
8.66000	0.97796
8.67000	0.96759
8.68000	0.96619
8.69000	0.95240
8.70000	0.90514
8.71000	0.84662
8.72000	0.85497
8.73000	0.90329
8.74000	0.91754
8.75000	0.88661
8.76000	0.85324
8.77000	0.88608
8.78000	0.94403
8.79000	0.97160
8.80000	0.97879
8.81000	0.98467
8.82000	0.99495
8.83000	0.99999
8.84000	0.99564
8.85000	0.97692
8.86000	0.94602
8.87000	0.93584
8.88000	0.94486
8.89000	0.93563
8.90000	0.88635
8.91000	0.82792
8.92000	0.84504
8.93000	0.90317
8.94000	0.92498
8.95000	0.90561
8.96000	0.88550
8.97000	0.91752
8.98000	0.96484
8.99000	0.98719
9.00000	0.99512
9.01000	0.99916
9.02000	0.99965
9.03000	0.99571
9.04000	0.98424
9.05000	0.95283
9.06000	0.90835
9.07000	0.90228
9.08000	0.92503
9.09000	0.92309
9.10000	0.87657
9.11000	0.82331
9.12000	0.84820
9.13000	0.91149
9.14000	0.93852
9.15000	0.93081
